"caption","ownerFullName","ownerUsername","url","commentsCount","firstComment","likesCount","timestamp","queryTag","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","hashtags/23","hashtags/24","hashtags/25","hashtags/26"
"✨ 𝐂𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐞 𝐭𝐫𝐚𝐝𝐢𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐭𝐢𝐦𝐞𝐥𝐞𝐬𝐬 𝐞𝐥𝐞𝐠𝐚𝐧𝐜𝐞 ✨

Introducing our𝐍𝐞𝐩𝐚𝐥𝐢 𝐓𝐚𝐬𝐡 𝐊𝐮𝐜𝐡𝐢𝐧 𝐂𝐨𝐚𝐭 𝐟𝐨𝐫 𝐖𝐨𝐦𝐞𝐧— a beautiful blend of heritage, craftsmanship, and modern comfort. Loved by Nepali women for its cultural grace and versatile style, this coat is perfect for festive moments, casual elegance, and everyday warmth.

Each piece reflects authentic Nepali artistry, designed to make you feel confident, graceful, and connected to tradition.

🛍️ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐨𝐮𝐫 𝐥𝐚𝐭𝐞𝐬𝐭 𝐜𝐨𝐥𝐥𝐞𝐜𝐭𝐢𝐨𝐧 𝐚𝐭 𝐁𝐡𝐮𝐭𝐢𝐛
👉 Visit 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦 and bring home a piece of Nepali culture today.

#Bhutib #NepaliFashion #TashKuchin #NepaliTraditionalWear #NepaliWomenFashion #EthnicWear #TraditionalCoat #NepaliCulture #HandcraftedFashion #WomenOwnedBusiness #CulturalWear #WinterEthnicWear #ModernTradition #SustainableFashion #FashionWithMeaning #OnlineShoppingNepal #GlobalNepali #NepaliStyle #HeritageFashion #EthnicStyle #ShopOnline #SlowFashion #TraditionalOutfits #FashionForWomen","BHUTIB","bhutibofficial","https://www.instagram.com/p/DSe02nYErj6/","1","","0","2025-12-20T10:18:51.000Z",,"Bhutib","NepaliFashion","TashKuchin","NepaliTraditionalWear","NepaliWomenFashion","EthnicWear","TraditionalCoat","NepaliCulture","HandcraftedFashion","WomenOwnedBusiness","CulturalWear","WinterEthnicWear","ModernTradition","SustainableFashion","FashionWithMeaning","OnlineShoppingNepal","GlobalNepali","NepaliStyle","HeritageFashion","EthnicStyle","ShopOnline","SlowFashion","TraditionalOutfits","FashionForWomen",,,
"Where tradition meets timeless elegance 🤍

Celebrate the beauty of 𝐍𝐞𝐰𝐚𝐫𝐢 𝐡𝐞𝐫𝐢𝐭𝐚𝐠𝐞 with our 𝐂𝐨𝐭𝐭𝐨𝐧 𝐂𝐡𝐚𝐮𝐛𝐚𝐧𝐝𝐢 𝐂𝐡𝐨𝐥𝐨 𝐖𝐨𝐦𝐞𝐧’𝐬 𝐓𝐨𝐩, featuring classic 𝐝𝐨𝐭 𝐩𝐚𝐭𝐭𝐞𝐫𝐧𝐬 and a graceful jacket-style silhouette. Crafted from breathable cotton, this piece blends comfort, culture, and everyday elegance — perfect for festivals or modern ethnic styling.

Support authentic craftsmanship and wear a story rooted in tradition.

🛍️ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 & 𝐬𝐡𝐨𝐩 𝐨𝐮𝐫 𝐥𝐚𝐭𝐞𝐬𝐭 𝐜𝐨𝐥𝐥𝐞𝐜𝐭𝐢𝐨𝐧 𝐚𝐭
👉 𝐡𝐭𝐭𝐩𝐬://𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦/

Don’t just admire it — 𝐦𝐚𝐤𝐞 𝐢𝐭 𝐲𝐨𝐮𝐫𝐬 𝐭𝐨𝐝𝐚𝐲

#Bhutib #BhutibStore #NewariDress #ChaubandiCholo #NewariCulture #NepaliTraditionalWear #NepaliFashion #EthnicWearNepal #HandcraftedNepal #NepaliWomenFashion #CulturalWear #TraditionalOutfit #NepaliClothingBrand #CottonWear #EthnicStyle #NepaliHeritage #FestivalWear #ModernEthnic #ShopNepali #NepaliBusiness #DotPatternDress","BHUTIB","bhutibofficial","https://www.instagram.com/p/DSaMfl4ko6L/","0","","0","2025-12-18T15:09:13.000Z",,"Bhutib","BhutibStore","NewariDress","ChaubandiCholo","NewariCulture","NepaliTraditionalWear","NepaliFashion","EthnicWearNepal","HandcraftedNepal","NepaliWomenFashion","CulturalWear","TraditionalOutfit","NepaliClothingBrand","CottonWear","EthnicStyle","NepaliHeritage","FestivalWear","ModernEthnic","ShopNepali","NepaliBusiness","DotPatternDress",,,,,,
"✨ 𝐂𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐞 𝐭𝐫𝐚𝐝𝐢𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐭𝐢𝐦𝐞𝐥𝐞𝐬𝐬 𝐞𝐥𝐞𝐠𝐚𝐧𝐜𝐞 ✨

Introducing our𝐍𝐞𝐩𝐚𝐥𝐢 𝐓𝐚𝐬𝐡 𝐊𝐮𝐜𝐡𝐢𝐧 𝐂𝐨𝐚𝐭 𝐟𝐨𝐫 𝐖𝐨𝐦𝐞𝐧— a beautiful blend of heritage, craftsmanship, and modern comfort. Loved by Nepali women for its cultural grace and versatile style, this coat is perfect for festive moments, casual elegance, and everyday warmth.

Each piece reflects authentic Nepali artistry, designed to make you feel confident, graceful, and connected to tradition.

🛍️ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐨𝐮𝐫 𝐥𝐚𝐭𝐞𝐬𝐭 𝐜𝐨𝐥𝐥𝐞𝐜𝐭𝐢𝐨𝐧 𝐚𝐭 𝐁𝐡𝐮𝐭𝐢𝐛
👉 Visit 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦 and bring home a piece of Nepali culture today.

#Bhutib #NepaliFashion #TashKuchin #NepaliTraditionalWear #NepaliWomenFashion #EthnicWear #TraditionalCoat #NepaliCulture #HandcraftedFashion #WomenOwnedBusiness #SouthAsianFashion #CulturalWear #WinterEthnicWear #ModernTradition #SustainableFashion #FashionWithMeaning #OnlineShoppingNepal #GlobalNepali #NepaliStyle #HeritageFashion #EthnicStyle #ShopOnline #SlowFashion #TraditionalOutfits #FashionForWomen","BHUTIB","bhutibofficial","https://www.instagram.com/p/DSNRnonknUF/","0","","1","2025-12-13T14:43:53.000Z",,"Bhutib","NepaliFashion","TashKuchin","NepaliTraditionalWear","NepaliWomenFashion","EthnicWear","TraditionalCoat","NepaliCulture","HandcraftedFashion","WomenOwnedBusiness","SouthAsianFashion","CulturalWear","WinterEthnicWear","ModernTradition","SustainableFashion","FashionWithMeaning","OnlineShoppingNepal","GlobalNepali","NepaliStyle","HeritageFashion","EthnicStyle","ShopOnline","SlowFashion","TraditionalOutfits","FashionForWomen",,
"𝐂𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐞 𝐭𝐫𝐚𝐝𝐢𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐞𝐥𝐞𝐠𝐚𝐧𝐜𝐞 🙌💙
Our 𝐂𝐨𝐭𝐭𝐨𝐧 𝐒𝐭𝐫𝐢𝐩𝐞𝐝 𝐓𝐚𝐦𝐚𝐧𝐠 𝐖𝐫𝐚𝐩𝐩𝐞𝐫 (𝐖𝐨𝐦𝐞𝐧’𝐬 𝐏𝐡𝐚𝐫𝐢𝐲𝐚) brings the timeless beauty of Nepali Tamang culture into your everyday wardrobe. Handcrafted, comfortable, and made from premium cotton—perfect for festivals, special occasions, or daily wear.

✨𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐭𝐡𝐢𝐬 𝐥𝐚𝐭𝐞𝐬𝐭 𝐚𝐫𝐫𝐢𝐯𝐚𝐥 𝐚𝐭 𝐛𝐡𝐮𝐭𝐢𝐛
👉 𝐕𝐢𝐬𝐢𝐭: 𝐡𝐭𝐭𝐩𝐬://𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦/

Tap the link & bring home authentic heritage fashion today! 💫

#TamangPhariya #TamangDress #NepaliTraditionalWear #Bhutib #NepaliFashion #EthnicWearNepal #HandwovenFashion #NepaliCulture #TraditionalStyle #NepaliWomenFashion #ShopNepaliBrands #EthnicOutfit #HandcraftedNepal #CulturalFashion #HeritageFashion #AuthenticNepaliWear #PhariyaStyle","BHUTIB","bhutibofficial","https://www.instagram.com/p/DRuH3vYiMKu/","0","","0","2025-12-01T12:22:14.000Z",,"TamangPhariya","TamangDress","NepaliTraditionalWear","Bhutib","NepaliFashion","EthnicWearNepal","HandwovenFashion","NepaliCulture","TraditionalStyle","NepaliWomenFashion","ShopNepaliBrands","EthnicOutfit","HandcraftedNepal","CulturalFashion","HeritageFashion","AuthenticNepaliWear","PhariyaStyle",,,,,,,,,,
"Elegance that speaks of tradition and grace 💛
This 𝐍𝐞𝐩𝐚𝐥𝐢 𝐄𝐦𝐛𝐫𝐨𝐢𝐝𝐞𝐫𝐞𝐝 𝐕𝐞𝐥𝐯𝐞𝐭 𝐌𝐚𝐧𝐝𝐚𝐫𝐢𝐧-𝐂𝐨𝐥𝐥𝐚𝐫 𝐁𝐥𝐨𝐮𝐬𝐞 𝐰𝐢𝐭𝐡 𝐆𝐨𝐥𝐝 𝐏𝐢𝐩𝐢𝐧𝐠 is where timeless craftsmanship meets modern charm. Perfect for festive moments or elegant gatherings — it’s all about feeling confident, classy, and connected to your roots.

🖤 Made with premium velvet
🌼 Hand-embroidered gold detailing

✨ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐭𝐡𝐢𝐬 𝐥𝐨𝐨𝐤 𝐧𝐨𝐰 𝐚𝐭 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦

Your next favorite outfit is just a click away! 💫

#Bhutib #ShopBhutib #NepaliFashion #EthnicElegance #VelvetBlouse #NepaliStyle #NepaliClothing #NepaliWear #TraditionalMeetsTrendy #NepaliDesign #EthnicChic #DesiVibes #CulturalStyle #NepaliWomenFashion #HandcraftedWithLove #VelvetVibes #LuxuryInDetails #EthnicOutfitGoals #FashionWithHeritage #NepaliDesignerWear #FestiveFashion #SupportLocalBrands","BHUTIB","bhutibofficial","https://www.instagram.com/p/DRXqr-fkgjZ/","0","","0","2025-11-22T19:03:56.000Z",,"Bhutib","ShopBhutib","NepaliFashion","EthnicElegance","VelvetBlouse","NepaliStyle","NepaliClothing","NepaliWear","TraditionalMeetsTrendy","NepaliDesign","EthnicChic","DesiVibes","CulturalStyle","NepaliWomenFashion","HandcraftedWithLove","VelvetVibes","LuxuryInDetails","EthnicOutfitGoals","FashionWithHeritage","NepaliDesignerWear","FestiveFashion","SupportLocalBrands",,,,,
"Elegance that speaks of tradition and grace 💛
This 𝐍𝐞𝐩𝐚𝐥𝐢 𝐄𝐦𝐛𝐫𝐨𝐢𝐝𝐞𝐫𝐞𝐝 𝐕𝐞𝐥𝐯𝐞𝐭 𝐌𝐚𝐧𝐝𝐚𝐫𝐢𝐧-𝐂𝐨𝐥𝐥𝐚𝐫 𝐁𝐥𝐨𝐮𝐬𝐞 𝐰𝐢𝐭𝐡 𝐆𝐨𝐥𝐝 𝐏𝐢𝐩𝐢𝐧𝐠 is where timeless craftsmanship meets modern charm. Perfect for festive moments or elegant gatherings — it’s all about feeling confident, classy, and connected to your roots.

🖤 Made with premium velvet
🌼 Hand-embroidered gold detailing

✨ 𝐄𝐱𝐩𝐥𝐨𝐫𝐞 𝐚𝐧𝐝 𝐬𝐡𝐨𝐩 𝐭𝐡𝐢𝐬 𝐥𝐨𝐨𝐤 𝐧𝐨𝐰 𝐚𝐭 𝐛𝐡𝐮𝐭𝐢𝐛.𝐜𝐨𝐦

Your next favorite outfit is just a click away! 💫

#Bhutib #ShopBhutib #NepaliFashion #EthnicElegance #VelvetBlouse #NepaliStyle #NepaliClothing #NepaliWear #TraditionalMeetsTrendy #NepaliDesign #EthnicChic #DesiVibes #CulturalStyle #NepaliWomenFashion #HandcraftedWithLove #VelvetVibes #LuxuryInDetails #EthnicOutfitGoals #FashionWithHeritage #NepaliDesignerWear #FestiveFashion #SupportLocalBrands","BHUTIB","bhutibofficial","https://www.instagram.com/p/DQ4eV1ikuwM/","0","","0","2025-11-10T16:19:36.000Z",,"Bhutib","ShopBhutib","NepaliFashion","EthnicElegance","VelvetBlouse","NepaliStyle","NepaliClothing","NepaliWear","TraditionalMeetsTrendy","NepaliDesign","EthnicChic","DesiVibes","CulturalStyle","NepaliWomenFashion","HandcraftedWithLove","VelvetVibes","LuxuryInDetails","EthnicOutfitGoals","FashionWithHeritage","NepaliDesignerWear","FestiveFashion","SupportLocalBrands",,,,,
"Little Pieces Of Paradise.
@balan_traders 
.
.
#balantraders #nepaliwomenfashion #explorenepal #earing #somethingdifferent #onlineshoppingnepal
#jwellery #designer #women #earing #koreanearing #nepalifashion 
#earrings #jewelry #fashion #handmade #jewellery #accessories
#necklace #style","Balan Traders","balan_traders","https://www.instagram.com/p/C0ln6avtiBZ/","0","","6","2023-12-08T09:58:38.000Z",,"balantraders","nepaliwomenfashion","explorenepal","earing","somethingdifferent","onlineshoppingnepal","jwellery","designer","women","koreanearing","nepalifashion","earrings","jewelry","fashion","handmade","jewellery","accessories","necklace","style",,,,,,,,
"Flounce dress. 
Size: Xs, S, M 
❌❌❌SOLD OUT❌❌❌

#onlineshopnepal #fashion #fashionstyle #nepaliwomenfashion #wearwhatyoulove #wearwhatmakesyouhappy #onlinestore #hanfuapparel #nepal","HanFu 🇳🇵","hanfu.apparel","https://www.instagram.com/p/CaPjK74PJ88/","0","","15","2022-02-21T14:37:39.000Z",,"onlineshopnepal","fashion","fashionstyle","nepaliwomenfashion","wearwhatyoulove","wearwhatmakesyouhappy","onlinestore","hanfuapparel","nepal",,,,,,,,,,,,,,,,,,
"Satin dress. 
colors available

#onlineshopnepal #onlinestore #onlinebusiness #fashion #fashionstyle  #nepaliwomenfashion #wearwhatyoulove #wearwhatmakesyouhappy #hanfuapparel #nepal","HanFu 🇳🇵","hanfu.apparel","https://www.instagram.com/p/CaPhGUkvyi5/","0","","17","2022-02-21T14:19:33.000Z",,"onlineshopnepal","onlinestore","onlinebusiness","fashion","fashionstyle","nepaliwomenfashion","wearwhatyoulove","wearwhatmakesyouhappy","hanfuapparel","nepal",,,,,,,,,,,,,,,,,
"V neck floral sleeve dress. 
Size: Xs, S, M, L

#onlineshopnepal #onlinestore #onlineshopping #fashion #fashionstyle #nepaliwomenfashion #wearwhatyoulove #wearwhatmakesyouhappy #nepal","HanFu 🇳🇵","hanfu.apparel","https://www.instagram.com/p/CaPgCw8Ps2E/","1","","16","2022-02-21T14:10:19.000Z",,"onlineshopnepal","onlinestore","onlineshopping","fashion","fashionstyle","nepaliwomenfashion","wearwhatyoulove","wearwhatmakesyouhappy","nepal",,,,,,,,,,,,,,,,,,
"Asymmetrical shoulder  mesh dress. 
Size: Xs, S, M, L

#onlineshopnepal #nepaliwomenfashion #womenfashion #wearwhatyoulove #wearwhatmakesyouhappy #fashion #fashionstyle #onlinebusiness #nepal","HanFu 🇳🇵","hanfu.apparel","https://www.instagram.com/p/CaKZuk7vlWj/","0","","10","2022-02-19T14:38:56.000Z",,"onlineshopnepal","nepaliwomenfashion","womenfashion","wearwhatyoulove","wearwhatmakesyouhappy","fashion","fashionstyle","onlinebusiness","nepal",,,,,,,,,,,,,,,,,,
"Tube mesh top. 
Size: Xs, S, M, L

#onlineshopnepal #nepaliwomenfashion #fashion #style #stylefashion #wearwhatyoulove #onlinebusiness #nepal","HanFu 🇳🇵","hanfu.apparel","https://www.instagram.com/p/CaEHOdVPpge/","0","","20","2022-02-17T04:01:49.000Z",,"onlineshopnepal","nepaliwomenfashion","fashion","style","stylefashion","wearwhatyoulove","onlinebusiness","nepal",,,,,,,,,,,,,,,,,,,
"Button  Wrap Dress.
Size:XS,S,M,L
#onlineshopnepal #nepalifashion #nepaliwomenfashion #fashionstyle #wearwhatyoulove #wearwhatmakesyouhappy #onlinebusiness #nepal","HanFu 🇳🇵","hanfu.apparel","https://www.instagram.com/p/CaCzyb6vv_R/","0","","17","2022-02-16T15:52:44.000Z",,"onlineshopnepal","nepalifashion","nepaliwomenfashion","fashionstyle","wearwhatyoulove","wearwhatmakesyouhappy","onlinebusiness","nepal",,,,,,,,,,,,,,,,,,,
"Off the shoulder jumpsuit. 
Size: Xs, S, M, L

#onlineshopnepal #nepalifashion #nepaliwomenfashion #fashionstyle #wearwhatyoulove #wearwhatmakesyouhappy #onlinebusiness #nepal","HanFu 🇳🇵","hanfu.apparel","https://www.instagram.com/p/CZ_Mxv4vzci/","0","","15","2022-02-15T06:14:08.000Z",,"onlineshopnepal","nepalifashion","nepaliwomenfashion","fashionstyle","wearwhatyoulove","wearwhatmakesyouhappy","onlinebusiness","nepal",,,,,,,,,,,,,,,,,,,
"over knee heeled boots.
Size: EUR35, EUR36, EUR37, EUR38, EUR39, EUR40, EUR41

#onlineshopnepal #nepalifashion #fashion #fashionstyle #wearwhatmakesyouhappy #wearwhatyoulove #onlinebusiness #nepaliwomenfashion #nepal","HanFu 🇳🇵","hanfu.apparel","https://www.instagram.com/p/CZ4dm2lBSdo/","1","","12","2022-02-12T15:26:30.000Z",,"onlineshopnepal","nepalifashion","fashion","fashionstyle","wearwhatmakesyouhappy","wearwhatyoulove","onlinebusiness","nepaliwomenfashion","nepal",,,,,,,,,,,,,,,,,,
"#photography #photograph  #sonyalphaphotography #fashionphotography #glamourshots #traditionalwear #southasianfashion #southasianculture #southasia #nepalidesign #nepalifashion #nepaliwomen #nepali #nepaliinaus #Nepal #australia #SouthAustralia #adelaide #nepaliwear #shotinsonyalpha #portraitphotography #glamour #glamourphotoshoot #nepaliwomeninaustralia #nepaliwomenfashion","Rohit Fotos","rohitfotos","https://www.instagram.com/p/CVhI1gEhDIy/","0","","2","2021-10-27T03:56:54.000Z",,"photography","photograph","sonyalphaphotography","fashionphotography","glamourshots","traditionalwear","southasianfashion","southasianculture","southasia","nepalidesign","nepalifashion","nepaliwomen","nepali","nepaliinaus","Nepal","australia","SouthAustralia","adelaide","nepaliwear","shotinsonyalpha","portraitphotography","glamour","glamourphotoshoot","nepaliwomeninaustralia","nepaliwomenfashion",,
"Beautiful Chocker Necklace with Earrings 
Silver Oxidised Necklace 
DM us For order 
Delivery all over Nepal 
#oxidisedjewellery #silverjewelry 
#trendingjwellery #nepaliwomenfashion","Pretty Gems","gems.pretty1","https://www.instagram.com/p/CTuTrVXBWHi/","0","","16","2021-09-12T13:38:58.000Z",,"oxidisedjewellery","silverjewelry","trendingjwellery","nepaliwomenfashion",,,,,,,,,,,,,,,,,,,,,,,
"✨ Orchid Nepal Collection ✨

💰 Price: RS 4690

Elegant Lehenga–Blouse–Dupatta Set perfect for weddings & festive occasions 💃
👗 Lehenga: Gold crush fabric | Plain | Flair 5 m | Length 41 | Waist up to 42
👚 Blouse: Gold crush with sequin & thread embroidery | 1 m (unstiched)
🧣 Dupatta: Gold crush with embroidery | 2.4 m
📦 Includes: Lehenga + Blouse + Dupatta
⚖️ Weight: ~1.12 kg
📦 Ready to dispatch
🚚 Delivery all over Nepal & worldwide
#OrchidNepal #OrchidNepalCollection #LehengaNepal #WeddingWearNepal #EthnicWearNepal ✨","Orchid Nepal Backp","orchidnepal","https://www.instagram.com/p/DWjQ50nE7jA/","0","","-1","2026-03-31T13:46:29.000Z",,"OrchidNepal","OrchidNepalCollection","LehengaNepal","WeddingWearNepal","EthnicWearNepal",,,,,,,,,,,,,,,,,,,,,,
"✨ Orchid Nepal Collection ✨
A beautifully designed Lehenga–Blouse–Dupatta Set crafted for festive gatherings and special celebrations, featuring elegant ruffle styling and sequin detailing.
💰 Price: RS 4020
Lehenga (Fully Stitched)
• Fabric: Faux georgette
• Ruffle style design
• Soft micro lining
• Canvas stitched
• Flair: 8.5 meters
• Fits up to size 44
Blouse (Unstitched)
• Soft net fabric
• Thread & sequin work
• Micro lining
• Fits up to size 42
Dupatta
• Faux georgette
• Length: 2.2 meters
• Weight: Approx. 1.3 kg
• Ready to dispatch
⚠️ Minor colour variation possible due to lighting
🚚 Delivery all over Nepal & worldwide
#OrchidNepal #OrchidNepalCollection #LehengaNepal #FestiveWearNepal","Orchid Nepal Backp","orchidnepal","https://www.instagram.com/p/DVP-wXJEzbN/","0","","-1","2026-02-27T05:30:57.000Z",,"OrchidNepal","OrchidNepalCollection","LehengaNepal","FestiveWearNepal",,,,,,,,,,,,,,,,,,,,,,,
"✨ Orchid Nepal Collection ✨
An elegant Lehenga–Blouse–Dupatta Set crafted in silk-finish fabric with detailed sequins and zari-style thread embroidery. Designed for festive gatherings and special occasions with a structured silhouette.

Lehenga (Full Stitched)
• Silk-finish fabric
• Sequins & thread embroidery
• Length: 42""
• Waist: Up to 42""
• Cotton inner
• 3 meter flair
• Zip closure with dori latkan
• Stitched with canvas support

Blouse (Unstitched)
• Matching embroidered fabric
• Length: 1 meter

Dupatta
• Matching embroidered fabric
• Designer lace border
• Length: 2.25 meter

• Weight: Approx. 1 kg

🚚 Delivery all over Nepal & worldwide

#OrchidNepal #OrchidNepalCollection #LehengaNepal #WeddingWearNepal #FestiveWearNepal","Orchid Nepal Backp","orchidnepal","https://www.instagram.com/p/DUyPiiVkx0r/","0","","-1","2026-02-15T16:20:23.000Z",,"OrchidNepal","OrchidNepalCollection","LehengaNepal","WeddingWearNepal","FestiveWearNepal",,,,,,,,,,,,,,,,,,,,,,
"🌷 Orchid Nepal Collection 🌷
Celebrate special occasions in this Kanchipuram silk lehenga set, woven with classic zari detailing for a graceful, traditional look. Designed for comfort and elegance, ideal for festive and cultural celebrations.

💰 Price: RS 3450

Product Details
• Lehenga: Kanchipuram silk
Zari weaving work
Waist support up to 42
Drawstring with zip
Canvas stitched | Length: 41""
Flair: 3.80 meters
Inner: Micro cotton
• Blouse: Kanchipuram silk
Zari weaving work
Unstitched | Length: 0.80 m
• Dupatta: Georgette
Sequin & thread embroidery
Length: 2.40 m
• Weight: Approx. 1.1 kg
• Package includes: Lehenga, blouse, dupatta & drawstring
🚚 Delivery all over Nepal & worldwide
#OrchidNepal #OrchidNepalCollection #LehengaNepal #FestiveWearNepal #EthnicWearNepal","Orchid Nepal Backp","orchidnepal","https://www.instagram.com/p/DUhwX1IEzhG/","0","","-1","2026-02-09T06:40:12.000Z",,"OrchidNepal","OrchidNepalCollection","LehengaNepal","FestiveWearNepal","EthnicWearNepal",,,,,,,,,,,,,,,,,,,,,,
"✨ Orchid Nepal Collection ✨
A dreamy Pastel Lehenga Choli Set designed for elegant festive moments, sangeet nights, and bridesmaid looks 🌷
Soft Two Tone Silk Finish Fabricfabric paired with delicate sequin & thread embroidery creates a graceful, royal silhouette ✨
Lehenga (Stitched)
• Fabric: Two Tone Silk Finish Fabric
• Work: Sequin & thread embroidery belt
• Waist: Fits up to 42
• Closure: Drawstring with zip
• Length: 41 inches | Flair: 5 meters
• Inner: Micro crepe | Canvas stitched
Blouse (Unstitched)
• Fabric: Two-tone silk-finish fabric 
• Work: Sequin & thread embroidery with lace touch
• Length: 1 meter
Dupatta
• Fabric: Two Tone Silk Finish Fabric
• Work: Sequin & thread embroidery
• Length: 2.40 meters
• Package: Lehenga, blouse, dupatta, drawstring with zip
• Weight: Approx. 890 g
⚠️ Minor colour variation possible due to lighting
🚚 Delivery all over Nepal & worldwide
#OrchidNepal #LehengaNepal #PastelLehenga #FestiveWearNepal","Orchid Nepal Backp","orchidnepal","https://www.instagram.com/p/DUbP1vokwqx/","0","","9","2026-02-06T18:00:29.000Z",,"OrchidNepal","LehengaNepal","PastelLehenga","FestiveWearNepal",,,,,,,,,,,,,,,,,,,,,,,
"✅ Few days left for magshir  Preorder 
🎀 ""Preorder yours for this wedding month now at just  4799(offer rate)
🎀Get your hands on the trendiest ethnic wears before they sell out!
 🎀WhatsApp now 9861668349
Or Dm us on Instagram 
🎀  Sale Price -4799
🎀 Fabric - Georgette 
🎀Code- L198
🎀Size- M-Xxl
🎀Dm us for ORGINAL picture or more information o
🎀 Shop now for the best quality at unbeatable prices!
🎀 Swipe left for orginal images(Floor picture)!
🎀 Delivery time 6-10days
#KurtaPreorder  #TrendingFashion #TiktokShopping  #LimitedStock #DMtoOrder #fyp #foryou #kurtanepal #sareenepal #lehenganepal #StyleWithTradition #NepaliBusiness #QualityFirst #WhatsAppOrder
#saree #kurta #lehenga #LehengaDesigns #TraditionalWear  #WorldwideShipping  #ShopLocalNepal  #lehenganepal  #kurta #Kurtaneppal #sareenepal #SareeInNepal #KurtaNepal #LehengaNepal #NepalEthnicWear
#shrawanspecial 
 hi yo","🇳🇵CatmandoNepal | Shop #Saree/#Lehenga/#Kurta","catmandofashionsnepal","https://www.instagram.com/p/DRewqtLk6z3/","0","","2","2025-11-25T13:10:52.000Z",,"KurtaPreorder","TrendingFashion","TiktokShopping","LimitedStock","DMtoOrder","fyp","foryou","kurtanepal","sareenepal","lehenganepal","StyleWithTradition","NepaliBusiness","QualityFirst","WhatsAppOrder","saree","kurta","lehenga","LehengaDesigns","TraditionalWear","WorldwideShipping","ShopLocalNepal","Kurtaneppal","SareeInNepal","KurtaNepal","LehengaNepal","NepalEthnicWear","shrawanspecial"
"✅ Few days left for magshir  Preorder 
🎀 ""Preorder yours for this wedding month now at just  4899(offer rate)
🎀Get your hands on the trendiest ethnic wears before they sell out!
 🎀WhatsApp now 9861668349
Or Dm us on Instagram 
🎀  Sale Price -4899
🎀 Fabric - Geirgette 
🎀Code- L195
🎀Size- M-Xxl
🎀Dm us for ORGINAL picture or more information o
🎀 Shop now for the best quality at unbeatable prices!
🎀 Swipe left for orginal images(Floor picture)!
🎀 Delivery time 6-10days
#KurtaPreorder  #TrendingFashion #TiktokShopping  #LimitedStock #DMtoOrder #fyp #foryou #kurtanepal #sareenepal #lehenganepal #StyleWithTradition #NepaliBusiness #QualityFirst #WhatsAppOrder
#saree #kurta #lehenga #LehengaDesigns #TraditionalWear  #WorldwideShipping  #ShopLocalNepal  #lehenganepal  #kurta #Kurtaneppal #sareenepal #SareeInNepal #KurtaNepal #LehengaNepal #NepalEthnicWear
#shrawanspecial 
 hi yo","🇳🇵CatmandoNepal | Shop #Saree/#Lehenga/#Kurta","catmandofashionsnepal","https://www.instagram.com/p/DRewMkTE30O/","0","","0","2025-11-25T13:06:45.000Z",,"KurtaPreorder","TrendingFashion","TiktokShopping","LimitedStock","DMtoOrder","fyp","foryou","kurtanepal","sareenepal","lehenganepal","StyleWithTradition","NepaliBusiness","QualityFirst","WhatsAppOrder","saree","kurta","lehenga","LehengaDesigns","TraditionalWear","WorldwideShipping","ShopLocalNepal","Kurtaneppal","SareeInNepal","KurtaNepal","LehengaNepal","NepalEthnicWear","shrawanspecial"
